id,label,x_true,E_A,E_B,alpha,snr_db
28,leak,122.07101852728255,0.20952091021973307,0.5416285819124199,0.01,13.695385428869654
29,leak,28.184649428742667,0.6156511273715516,0.2446912482927959,0.01,6.903311077943731
30,leak,57.11176245194714,0.38966424638940034,0.2738561327135901,0.01,18.346197082300044
31,leak,135.88793948647708,0.19182679198819086,0.6416670297554384,0.01,10.089761980421825
32,leak,29.44430364420856,0.5197647306729329,0.20820246979414989,0.01,16.059458531966136
33,leak,80.91270367644428,0.32100719251806664,0.3610215749753778,0.01,12.253925129102726
34,leak,91.09269727512738,0.29613117919555054,0.4092548745026721,0.01,10.645193616044516
35,leak,99.7304989260644,0.32471019177738436,0.5374447616801759,0.01,5.42697222535354
36,leak,38.34804014423244,0.467991468722341,0.22658897991718902,0.01,18.688859202391487
37,leak,114.76467509997212,0.25714577236769376,0.5740275065992048,0.01,7.120676654668808
38,leak,130.4343564771935,0.22156268499535633,0.6709118947185632,0.01,6.872455854534479
39,leak,112.09966330664236,0.2347452988462995,0.4928699708873904,0.01,12.587367885968124
40,leak,114.79910724063949,0.2524163462898499,0.5590654364013997,0.01,7.751978273319429
41,leak,58.17329331920357,0.4876340100084607,0.3464450007295626,0.01,5.652651851348772
42,leak,43.48937368940625,0.45074377151944556,0.2394408768251727,0.01,17.373482200843725
43,leak,40.6186476873189,0.46050997255877246,0.23081419715061485,0.01,18.16779970474837
44,leak,84.8385211196119,0.30448189555988203,0.3726694191793797,0.01,13.044615022154769
45,leak,49.76124359962101,0.47231398757736365,0.2828528621755374,0.01,8.419170720279793
46,leak,126.52986647516262,0.2451217017879538,0.6650554512583496,0.01,5.814125284643378
47,leak,132.63899982886386,0.18306074472146305,0.5802807194841225,0.01,19.264893759289922
48,leak,92.46623388405808,0.2833213155126396,0.39951692358867963,0.01,13.244778433725285
49,leak,63.60335946236412,0.3689485205767861,0.2945673050849259,0.01,16.094445472054794
50,leak,116.50264353730077,0.22288672504791238,0.5087510082108501,0.01,13.87256449012367
51,leak,66.75672387068269,0.39820769729343497,0.3319187699308751,0.01,8.772103742662361
52,leak,76.5928948410859,0.35170237993958686,0.3600335025502306,0.01,9.943400196467046
53,leak,42.69816439245307,0.46267557363086753,0.24379182210835268,0.01,14.396523066477043
54,leak,33.71149378141818,0.6033255992259372,0.2654459046783809,0.01,6.22901563419894
55,leak,32.88317271153899,0.5003583966930466,0.215311292228505,0.01,16.589519065829265
56,leak,137.2098095126966,0.17720106553315457,0.6143538662069291,0.01,15.485628074193057
57,leak,135.01526400177477,0.19372749734926795,0.6509093671726061,0.01,9.64585500230734
58,leak,105.76002668546357,0.250947983228028,0.465640552752879,0.01,11.809460344119252
59,leak,118.23630603644702,0.22129502567674597,0.5229603786591445,0.01,12.466616068540567
60,leak,61.424560939360006,0.41814579466585,0.3250547093637952,0.01,8.142894815651902
61,leak,46.776720185728266,0.43257860877193416,0.24581034244589325,0.01,17.655979025644797
62,leak,98.22398306610714,0.26494639172695145,0.4267692425462471,0.01,13.330672952055577
63,leak,11.047394625300841,0.6670230347583045,0.18279499195428384,0.01,10.68205853718906
64,leak,109.97141984987033,0.23002555454131532,0.4663141758783594,0.01,17.281774615467715
65,leak,71.9002383137271,0.33607476762814986,0.3146599060797268,0.01,19.689226762100745
66,leak,125.38762168026635,0.1959703758794751,0.535655268478411,0.01,19.419027914981207
67,leak,51.062861461223704,0.41762448817161124,0.258063766104153,0.01,16.105181761223534
68,leak,64.46043553535097,0.3694302576171274,0.2952933500994914,0.01,15.27845194377695
69,leak,80.20014818663061,0.31336994407942137,0.3483214131166847,0.01,14.851541014538226
70,leak,120.69640180065252,0.22801107638976345,0.565348485912709,0.01,9.381615410308608
71,leak,129.22381545225448,0.1904808794050511,0.567845504143331,0.01,15.802553406087767
72,leak,138.11074961149313,0.1746329471112097,0.6187860497555028,0.01,16.32736864623039
73,leak,137.00278367437363,0.17883801226713927,0.6143420043907095,0.01,14.89698316117819
74,leak,71.45556966884688,0.3457774136651696,0.32383361866104665,0.01,13.956339077460097
75,leak,71.79835664104631,0.41461150493444643,0.38512091462658443,0.01,6.322978581705144
76,leak,83.84109128309427,0.3014782311022714,0.35805477972959443,0.01,17.21312169810544
77,leak,33.58181932180905,0.4945700312869358,0.21571717596341153,0.01,17.926101777944528
78,leak,75.05150806517722,0.3305212088069328,0.3283965386334028,0.01,16.382034295050165
79,leak,70.94253631426605,0.3561600556915403,0.32954387511981226,0.01,12.010257086959173
80,leak,31.134247190134907,0.5663332251973086,0.23769779891573478,0.01,8.887852683125585
81,leak,51.770206040643586,0.4098373014007529,0.25896482396001297,0.01,19.642709522164125
82,leak,86.5122930793537,0.3531000871958463,0.45700164893456247,0.01,5.993947512675855
83,leak,77.14201494981123,0.3478163203448746,0.36192733717374376,0.01,9.662932058091897
84,leak,121.27453491651494,0.24031616242318551,0.6057669495719546,0.01,7.428658734894789
85,leak,39.65878782981967,0.5309887400401335,0.26079352539132955,0.01,8.25095804437927
86,leak,64.85499576872616,0.37052943443057235,0.3024881293038376,0.01,13.576695967486557
87,leak,82.51224052520679,0.3062062132894414,0.357991860401048,0.01,14.615771937108686
88,leak,71.62508571899848,0.3409700390622421,0.31834399142481673,0.01,16.563891528159616
89,leak,40.85510167968083,0.46483292011483063,0.23540957115059127,0.01,15.76353960005109
90,leak,139.9351188762674,0.19060602422249115,0.6913889132704174,0.01,8.912346393651088
91,leak,127.61264544862271,0.20099470274159034,0.5763100877019013,0.01,11.982875281267813
92,leak,114.3319555101204,0.219650315627246,0.48346879741709664,0.01,18.879022655597083
93,leak,38.51917056153887,0.47861631769911944,0.23237465803399693,0.01,14.000631754680773
94,leak,139.53696069569963,0.18912320268416635,0.684302317272392,0.01,9.191188642456362
95,leak,97.73624748317478,0.30212405951802984,0.4721787143726561,0.01,8.079545788030806
96,leak,131.57898245610687,0.22038068399753383,0.674727265528978,0.01,6.886369566564605
97,leak,134.09337602523618,0.198279736361532,0.6391749626788824,0.01,9.348763517855494
98,leak,52.58973731378851,0.4075465671342433,0.2608722148380332,0.01,18.091974902000658
99,leak,89.88522334312212,0.32512124914342394,0.4349352789470117,0.01,7.8648496151214555
100,leak,41.950378834227685,0.4709710436815643,0.2433280007389568,0.01,12.98763347075241
101,leak,47.395281774276974,0.4618884700901671,0.2642021329486079,0.01,10.269093954254991
102,leak,116.06071568173303,0.24830163663306243,0.5549482017292436,0.01,7.90574555327924
103,leak,123.53648607697932,0.22431798791440744,0.6004385865837049,0.01,8.53058054926423
104,leak,20.655440669321443,0.5819237822828132,0.1954721357719228,0.01,13.235385708884001
105,leak,106.28156694313058,0.23782996340453746,0.444923432321822,0.01,19.66762205584565
106,leak,40.686534510415996,0.457831042009544,0.2304406526793875,0.01,19.646541659193886
107,leak,98.36934202186929,0.2616262170206646,0.41750722905844323,0.01,14.901996132259498
108,leak,112.47327990709208,0.2297856661290663,0.49165424363613774,0.01,12.793478683315179
109,leak,117.3885580075929,0.2575824888757694,0.5884807116148109,0.01,6.552678558879425
110,leak,107.12799182149742,0.27766593592456157,0.5331344432703572,0.01,7.076122558598957
111,leak,59.78316532002603,0.37911080365427346,0.2804948663697463,0.01,18.484622861199774
112,leak,10.712274051636347,0.7257023377798084,0.20266037880120882,0.01,6.942470555192951
113,leak,128.6316871702976,0.19691081848897893,0.5749545846836541,0.01,13.526186162707162
114,leak,32.31313486755424,0.6425591489611843,0.2716771928497923,0.01,5.273234706947174
115,leak,67.0244852080865,0.35178532095989956,0.29937445973342947,0.01,19.24136070230552
116,leak,74.04510343366805,0.3399464048509744,0.33087310018503985,0.01,13.583162553134951
117,leak,70.69320261042189,0.35430535715046746,0.3267092576482123,0.01,12.377023938629979
118,leak,92.34389822771475,0.317578208081917,0.4558405172434995,0.01,7.545534225456891
119,leak,65.45541193583503,0.46204236079719796,0.3866763675066099,0.01,5.001848262889545
120,leak,115.91820553919938,0.21624385192235132,0.4918790237462304,0.01,17.824811688149886
121,leak,84.88689806953164,0.2991834418987224,0.3631113406059175,0.01,15.108969607717759
122,leak,16.731585756591755,0.6518295400458811,0.20376279714232992,0.01,8.982446244017378
123,leak,105.67782259130682,0.3010276997947969,0.5573804378813757,0.01,5.673517341807438
124,leak,115.30731705309668,0.2605901924023874,0.5828523691508665,0.01,6.819431276346733
125,leak,125.10361033027013,0.2021610746667379,0.5490256557610547,0.01,15.112430909741496
126,leak,43.81975402097601,0.44881345118057286,0.24004481006793582,0.01,16.97626243823931
127,leak,14.872552699188189,0.6245045455969509,0.18597779250944435,0.01,12.526723817873563
128,leak,91.97588479518629,0.28659626887189343,0.4013598047297462,0.01,12.785863227565185
129,leak,65.06329748615042,0.42663814829850627,0.3540573615206438,0.01,6.946666519310423
130,leak,83.33558055922744,0.32093333591228224,0.382694735843428,0.01,11.095705105621619
131,leak,72.91922707069966,0.3371409488033954,0.3235060310624558,0.01,16.063850154199365
132,leak,124.46429485942792,0.19932316650083362,0.5343409946048148,0.01,18.5123325936504
133,leak,93.07748617143805,0.2961191637044019,0.4208629741662346,0.01,9.663731136080827
134,leak,111.41352157810141,0.2605884587443993,0.5446203140862503,0.01,7.6355459713060085
135,leak,107.40701682118552,0.23510522862729033,0.44883963513947267,0.01,19.885612895166453
136,leak,18.537024586458735,0.5916056177511277,0.19142492341330972,0.01,12.969446561749681
137,leak,127.61572682560058,0.21912580487629407,0.6236104060052363,0.01,8.523889812247868
138,leak,22.693195501703066,0.568041607129951,0.19800877189924465,0.01,14.21561266614125
139,leak,115.82455694641017,0.25870348406246035,0.5754962849495362,0.01,6.809947101107477
140,leak,28.095858697545935,0.5189816173918149,0.20439909464860137,0.01,18.491530589227175
141,leak,86.62972643556616,0.3116424319933117,0.3890889331012722,0.01,10.661069422206708
142,leak,30.90018638896948,0.5323279901726559,0.2195805537811567,0.01,12.003405920905621
143,leak,125.21345787893307,0.2508815781645352,0.6793868077398061,0.01,5.526988988930511
144,leak,72.10579526494845,0.3979526823320241,0.37102524831573636,0.01,7.0771624321032025
145,leak,116.2846282437851,0.2148553006275846,0.49027589495560936,0.01,19.695982515220063
146,leak,45.45866221539289,0.4375841943183758,0.24066751427342603,0.01,19.405751312364504
147,leak,51.63586389581525,0.4511725653330126,0.2827492246672351,0.01,9.367830730277799
148,leak,26.214504382975065,0.6539368746791455,0.2472495654816097,0.01,5.870087070176415
149,leak,109.2532384547927,0.2451242042871868,0.47918393955010163,0.01,11.794453351312889
150,leak,130.77240710407239,0.1975548589516297,0.6016918385089431,0.01,11.580738586630657
151,leak,117.75260479400725,0.26592609407594786,0.6093481522740756,0.01,5.616110532175916
152,leak,15.236778061641282,0.6288938251610764,0.19349075131756502,0.01,10.775081760713789
153,leak,51.19507039746928,0.4191661127985423,0.25768103478022547,0.01,17.098470728625546
154,leak,110.77831027272312,0.22784785380611738,0.46543059397833575,0.01,18.964487489209127
155,leak,94.48235780006816,0.3017326526823783,0.44388033988335973,0.01,8.878823729682821
156,leak,92.81156952213247,0.2732727488972531,0.3917890416290004,0.01,17.500339109934835
157,leak,10.64775396319473,0.6190562836445835,0.17135773328322254,0.01,18.23319820351694
158,leak,59.6316873860269,0.3970043607178569,0.2913272104979173,0.01,12.19026994202597
159,leak,56.609788664817955,0.4378851810371409,0.30039477571282996,0.01,8.603334381173262
160,leak,14.441929301338021,0.731154287762098,0.22311326405139725,0.01,5.894912793618845
161,leak,44.563014083158386,0.44206976019617333,0.23975135990699453,0.01,19.062981043216475
162,leak,51.32927142664984,0.4294556631994345,0.27163369375248714,0.01,12.00548176354484
163,leak,74.57859627122599,0.34947354061132796,0.3471975671536207,0.01,10.75248244520181
164,leak,28.083541638711242,0.6552146481098141,0.25871481988066514,0.01,5.430749066270958
165,leak,116.65609104634028,0.25363900466169664,0.5969407133635257,0.01,7.069972530167755
166,leak,105.22213138380295,0.240441515720058,0.4405325392256535,0.01,19.110841925254746
167,leak,77.74750069444191,0.32147259007445156,0.33810038924299907,0.01,16.67229142280781
168,leak,86.39553826844293,0.3532233564882915,0.4442093421606367,0.01,6.357347114372757
169,leak,90.94237211738296,0.2844635632059777,0.3917898733240871,0.01,13.943520044249604
170,leak,89.53882970846178,0.2883797969881469,0.38665491471091834,0.01,14.075993441098536
171,leak,21.99368784193019,0.5574608970053664,0.19198909380970453,0.01,18.544687496111628
172,leak,56.35008451176754,0.411693414797151,0.2827213949791244,0.01,12.191742281995868
173,leak,138.45567532734174,0.17171521662386033,0.6115968340660857,0.01,19.584744211050424
174,leak,60.377898656268115,0.3786203012271598,0.2840258426319439,0.01,17.295954071012076
175,leak,12.528832465336896,0.7643580952056886,0.22174995392857438,0.01,5.751461120068824
176,leak,94.8701827756075,0.2726289298938739,0.40445211081490134,0.01,15.11805972691334
177,leak,31.359150036224687,0.5429419709768925,0.2278384309135636,0.01,10.388283308612365
178,leak,129.73705142925724,0.19233657889780204,0.583103013283746,0.01,12.983591207258238
179,leak,136.55931341143292,0.17883104304086397,0.6122558559748875,0.01,15.504743805215055
180,leak,78.50359728549117,0.3195397222446123,0.3409248935910351,0.01,15.741196779040129
181,leak,28.25737015114594,0.5905820627570554,0.23110285184502324,0.01,8.32261150795043
182,leak,115.95746836733333,0.21730527118569373,0.493660470659433,0.01,16.392800440259812
183,leak,21.378932178904712,0.5739352790695009,0.1962588937208886,0.01,13.375760874841632
184,leak,42.72126498174706,0.4483235405897852,0.2353022474474106,0.01,18.724212871490035
185,leak,117.1043035231306,0.2142277904405671,0.49718509896052276,0.01,18.893518280974703
186,leak,37.320732634844035,0.5000520371604108,0.23265773266061313,0.01,11.739862209362343
187,leak,16.080384669396032,0.6037137549581262,0.1865194747140295,0.01,13.863093542214436
188,leak,98.33237624831098,0.30681479235410963,0.49548024684998265,0.01,6.670291722335291
189,leak,84.54574570072995,0.3019268758254046,0.3638758319214283,0.01,14.886172950887682
190,leak,67.49908729046788,0.37202987442265395,0.3176073155493447,0.01,11.836327189060938
191,leak,125.46889049089673,0.19718913977068084,0.541807393897473,0.01,18.10700889532212
192,leak,66.68129378490968,0.36031518168097987,0.3040897283053497,0.01,15.615912683430654
193,leak,62.0527339903992,0.36963851599508896,0.2851495431288732,0.01,19.22620597056671
194,leak,95.35984157147071,0.2654804554726201,0.39668688534190255,0.01,19.53832833855502
195,leak,64.3203132395085,0.36647576283486477,0.2943845472655477,0.01,17.14057437153012
196,leak,10.164906296546214,0.6204223659313481,0.16971856920054626,0.01,18.46913243618465
197,leak,86.45804885319257,0.3464566656002695,0.4303029580422065,0.01,7.053173537259023
198,leak,110.03904892949393,0.2557605860018832,0.5108758727396515,0.01,9.232220169454445
199,leak,93.30673777647803,0.33351801858789254,0.4950476938498712,0.01,5.80131472429262
200,leak,92.4330818534601,0.3190980650868083,0.44997021643293156,0.01,7.652365732695665
201,leak,99.38094966471628,0.3052648310260171,0.49163605965936746,0.01,7.0189838240405225
202,leak,37.74704583114561,0.48264506781227384,0.22892325748870032,0.01,14.455236053151149
203,leak,76.91905671392482,0.3249242853893385,0.3399788889552218,0.01,14.908582418660089
204,leak,71.0355096322883,0.3980077218762027,0.3661216591743266,0.01,7.1140578757613415
205,leak,93.37198442631134,0.2811644908762417,0.40588862041491985,0.01,13.496708855971718
206,leak,104.58854563676488,0.24115628705206438,0.4390339324630234,0.01,19.77977709872719
207,leak,38.226066788098564,0.5011572076504226,0.2391646544555537,0.01,11.040679410812698
208,leak,12.214278231751244,0.614960732523277,0.1747902090943233,0.01,16.94733836153245
209,leak,132.98101751258358,0.18463678146775103,0.5835419141217378,0.01,16.414875896194516
210,leak,131.11878696356908,0.18543452916663333,0.5679816849557051,0.01,19.322248075423772
211,leak,92.81637832059116,0.27162703224088897,0.3887107823297578,0.01,19.001267249321728
212,leak,22.84882850030874,0.6034267536803399,0.2103564521823802,0.01,9.71309658738987
213,leak,68.23393661767761,0.36272902339418867,0.31935551662626965,0.01,11.993056020634846
214,leak,137.95351477807978,0.21386216257075744,0.7520775578211986,0.01,6.15414071055202
215,leak,135.286194994252,0.18175875462331695,0.6121950019967305,0.01,14.340225354540822
216,leak,21.666214738429474,0.5803844804608674,0.20321161988108724,0.01,11.59902618832876
217,leak,115.14217976402664,0.2307435910723546,0.520763355853647,0.01,10.745383655730834
218,leak,56.991234982864846,0.3985533806003875,0.2769745738010472,0.01,14.61411128436219
219,leak,98.02005568628647,0.30778013313251684,0.4926205301280011,0.01,6.647074625896579
220,leak,102.40817105193918,0.27480000834778284,0.47047227558807925,0.01,9.315632377916952
221,leak,84.92974934601331,0.3162712105982713,0.3914546398896477,0.01,10.588947998041958
222,leak,31.78737541110413,0.500213984893664,0.21163653600677673,0.01,19.55604324501419
223,leak,107.17316365706289,0.24319550304921023,0.46519323784618066,0.01,13.507867501193148
224,leak,87.32993029566016,0.2941654308064531,0.37638787062107393,0.01,14.154545076223702
225,leak,11.466037625452604,0.618795489952013,0.17362608173069358,0.01,17.11330360082362
226,leak,41.65257151235522,0.49922992511472875,0.25726768263149613,0.01,9.582233242126705
227,leak,35.217856967854104,0.5587847819049806,0.2588448883750619,0.01,7.414596472553342
228,leak,39.03981083940029,0.48798179015718285,0.23368315642033782,0.01,13.176232336695955
229,leak,27.46920587231187,0.5207868554238314,0.20324621856154498,0.01,18.332666187690137
230,leak,10.633890851152364,0.6217934386027811,0.1715929506774191,0.01,18.346357000505936
231,leak,129.79845064953096,0.18964419234465446,0.5672997240852536,0.01,16.487357510902477
232,leak,103.97764016103842,0.27994299561395525,0.5069998872076996,0.01,7.5129548907610175
233,leak,54.628408575455246,0.40734587439135905,0.2692234368543991,0.01,16.100283963397427
234,leak,77.59913665163192,0.31832854422667095,0.3355936886499555,0.01,17.850570721161926
235,leak,94.34003643909075,0.26857866788122553,0.3985259198935698,0.01,17.303825711706903
236,leak,83.17798940397257,0.3086204572484964,0.36656976006798914,0.01,13.140176079724126
237,leak,25.068101108537107,0.6144439368061041,0.22542134507385717,0.01,8.12653607261759
238,leak,58.280187417256826,0.40957778233210734,0.2934265929005166,0.01,10.773749645237423
239,leak,76.95412796622715,0.33869479496361765,0.3505953466989961,0.01,11.401936108138138
240,leak,37.77484329778643,0.5057689271544852,0.23938744399009415,0.01,10.58774934391258
241,leak,64.34057606309617,0.3609646230239068,0.2931934669125875,0.01,19.373626075211067
242,leak,49.11597299403481,0.44586593212730524,0.2635266979991447,0.01,11.548952748362447
243,leak,16.511302801112723,0.6323818135413265,0.19483361144896952,0.01,10.458875690873727
244,leak,95.91400009513863,0.2975441631222778,0.45419303950270307,0.01,8.539650622853086
245,leak,33.27554601826282,0.577081117894513,0.24867014320773762,0.01,7.652782472242924
246,leak,114.81597004087523,0.21842151582778302,0.48565573533554446,0.01,18.757494786053332
247,leak,39.57727910331095,0.5217715908584337,0.25601473667430974,0.01,8.777836534520953
248,leak,39.500254871007854,0.4917438701791695,0.24049930238780626,0.01,11.303164687253094
249,leak,78.58271492707614,0.361071348338615,0.39218922560398917,0.01,7.783338529781054
250,leak,105.21440065769076,0.276319199906176,0.49711209945986057,0.01,8.299276180314786
251,leak,22.784242936875103,0.5905867088959095,0.20557033779002482,0.01,10.527460295589083
252,leak,49.53820966514188,0.4198867321473449,0.2527280414153508,0.01,19.32795084004061
253,leak,136.3371182604917,0.20767440973567597,0.7107807324718997,0.01,7.340386672512513
254,leak,111.7887363219738,0.2414615085293721,0.49988984559609384,0.01,10.784471909294105
255,leak,93.02833717186553,0.28242239091952237,0.4017489397123078,0.01,13.44271167088587
256,leak,34.429784602272186,0.49377266524882724,0.21733199480713053,0.01,16.708440675716204
257,leak,24.73530305004781,0.5515235965640611,0.2010692406807228,0.01,14.6238533976468
258,leak,115.3099535581432,0.2195810507330175,0.49345362652599317,0.01,16.142371244426883
259,leak,77.05663259446861,0.32250147430936366,0.3345913444954541,0.01,17.136465828325868
260,leak,105.86233113166912,0.24488118576710247,0.4513929917473371,0.01,15.156369380792913
261,leak,66.7772688227402,0.35206922217796427,0.29953296504311744,0.01,19.311616411978157
262,leak,136.90309934602544,0.17515343010811735,0.6042585602419076,0.01,19.550658582810897
263,leak,123.64713612375446,0.20147518395920047,0.5293201320469543,0.01,18.1119236765273
264,leak,112.0128806874828,0.27977257296515884,0.5835538618053839,0.01,5.662553557264481
265,leak,137.8596232905167,0.21526902563377667,0.751692147742385,0.01,5.93933523218048
266,leak,119.60494627252503,0.22211391684380546,0.545283419118618,0.01,11.382365450008047
267,leak,13.20224916389648,0.6059875580113468,0.17542108154500713,0.01,18.597317586388364
268,leak,32.75223898611466,0.5084824844352884,0.22122641833401732,0.01,14.352375812119794
269,leak,93.08606598587687,0.2869433642612089,0.4172386401942556,0.01,11.053721158396133
270,leak,28.652811136491003,0.5975504329722744,0.2357412870920483,0.01,7.5281711387741765
271,leak,51.783263529525485,0.5409392888533014,0.3321281711445621,0.01,5.081441452916015
272,leak,109.09026769807514,0.2983619045662333,0.5782178444389167,0.01,5.10619914979883
273,leak,69.67067862820767,0.3951088088464396,0.3509625383638876,0.01,7.660454884694642
274,leak,112.70257093467393,0.22209250741416303,0.47567818179788246,0.01,19.40590753237184
275,leak,128.18210249796476,0.19810297048910153,0.5769350217065587,0.01,13.093308835300995
276,leak,90.01204226347954,0.28647378831318643,0.3906638939401102,0.01,14.17131485224379
277,leak,130.74110453662132,0.2031503532734826,0.6195586629081424,0.01,9.83417583158802
278,leak,24.272560289166996,0.6851347909740516,0.2527369343934579,0.01,5.6073337097381195
279,leak,81.98568853886744,0.3199080518986687,0.36861792080850564,0.01,11.52586629305462
280,leak,82.76169687444795,0.3030568191496591,0.35488040921871794,0.01,16.680665035357173
281,leak,12.660387722900364,0.6188028967765236,0.17642885395597022,0.01,15.916090082368843
282,leak,17.221973700864886,0.6002445152894188,0.18895853687138658,0.01,13.357385676551601
283,leak,13.4881941006219,0.6053007685127854,0.1769721152455926,0.01,17.896196908552405
284,leak,41.44429847257903,0.4783431367578625,0.24581004652946273,0.01,11.472224211804079
285,leak,125.09106298455181,0.19653639894625335,0.5364079170498862,0.01,19.40210638576444
286,leak,86.71552570080546,0.29257849463000374,0.369517226657974,0.01,16.785691450376916
287,leak,98.69093917988667,0.25731904461298233,0.413446113446677,0.01,19.8057908472792
288,leak,12.265862240252478,0.6295054975345388,0.17865439104951295,0.01,13.138805478152179
289,leak,81.87167346809608,0.3542884973852047,0.4014256114751397,0.01,7.922954756457815
290,leak,126.11766067029889,0.19733548296181153,0.5478953446101337,0.01,16.691105287567435
291,leak,105.66580997311543,0.29104355930514697,0.5412143691799545,0.01,6.42273508762901
292,leak,99.62773627850208,0.3260250676117489,0.5264888277546006,0.01,5.327662631709392
293,leak,85.82086288044496,0.3193576938409624,0.3946089975524093,0.01,9.931512162948591
294,leak,60.00954780039486,0.4450255727285034,0.3259315666387576,0.01,7.322928901223871
295,leak,85.71292979272128,0.3533019611867604,0.4395960572756064,0.01,6.406008878911957
296,leak,52.65388451432164,0.41499383540427054,0.2640082750960194,0.01,14.916937571762928
297,leak,52.7245647322152,0.4104062111802812,0.26343897793965004,0.01,16.998218670972175
298,leak,25.719509428604134,0.5350008916747329,0.19969166715092063,0.01,17.847833754511527
299,leak,19.621582126682394,0.5846955516624154,0.19666124600865204,0.01,12.694660154315999
300,consumption,,0.4223455167925691,0.41586551140533984,0.01,9.481910905193024
301,consumption,,0.3883288389750037,0.3901339721036926,0.01,17.822692880852365
302,consumption,,0.42512717238214504,0.4226674680700813,0.01,18.11344956084777
303,consumption,,0.4070994385759141,0.40962899157057586,0.01,15.973286163906877
304,consumption,,0.4361764706965863,0.4355109011145592,0.01,17.877101338443467
305,consumption,,0.4084552523914147,0.40309966634899363,0.01,9.123162658792602
306,consumption,,0.3684619596999793,0.3710832104026327,0.01,17.65660361156164
307,consumption,,0.47470646995370736,0.48168035423668754,0.01,7.788383391342203
308,consumption,,0.48511514322006866,0.4873514766697057,0.01,12.658468730359798
309,consumption,,0.43348333809356004,0.43357904282870685,0.01,19.194873082719383
310,consumption,,0.4427330466549249,0.4403685770732948,0.01,7.3657344964884786
311,consumption,,0.4548574532735593,0.4571903928938727,0.01,10.476648901134277
312,consumption,,0.45495261082213,0.4606719323331126,0.01,7.4444481736032015
313,consumption,,0.46249570643109933,0.46182642099583016,0.01,10.747437180661082
314,consumption,,0.5587839900501491,0.5566511759213647,0.01,10.269329604073057
315,consumption,,0.5245211660768734,0.5212803595758655,0.01,5.298874821824294
316,consumption,,0.4122986897475386,0.41425853789537004,0.01,12.036915264501888
317,consumption,,0.406643775435634,0.4078721060366439,0.01,9.939935014324313
318,consumption,,0.45139787928109754,0.4486671961487497,0.01,14.006973639629614
319,consumption,,0.3978408013829911,0.39687743038520645,0.01,12.839918593489237
320,consumption,,0.48476693108248003,0.48258487880888856,0.01,17.79570603521104
321,consumption,,0.49177281682457713,0.4920270239502703,0.01,5.4148198639846665
322,consumption,,0.4668410888202282,0.4672925916570492,0.01,10.647245389951635
323,consumption,,0.4449944329396441,0.4459439350485388,0.01,9.323276229866533
324,consumption,,0.39765883928114804,0.3971544866881293,0.01,12.824147305954893
325,consumption,,0.4496512469894708,0.44371644821821915,0.01,6.8103935361767
326,consumption,,0.46257254181776586,0.45846080882581625,0.01,6.731311602321952
327,consumption,,0.5046459985056337,0.5088944860240142,0.01,6.256669683404337
328,consumption,,0.4366295066890234,0.43642746113679254,0.01,17.278124648292902
